FileOrder,ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
43,043_BIOMD0000000483.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/043_BIOMD0000000483.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,5123264051,5123264051,true,null,5257400810,5257400810,true,null,5143824646,5143824646,0.0,5.174829835666667E9,5.174829835666667E9,1.0
43,043_BIOMD0000000483.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/043_BIOMD0000000483.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,31306302612,794977239,32101279851,true,30991699776,777858918,31769558694,true,31284376011,787896394,32072272405,3.1194126133E10,7.869108503333334E8,3.1981036983333332E10,1.0
44,044_BIOMD0000000329.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/044_BIOMD0000000329.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4171481059,4171481059,true,null,4429901299,4429901299,true,null,4207499089,4207499089,0.0,4.269627149E9,4.269627149E9,1.0
44,044_BIOMD0000000329.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/044_BIOMD0000000329.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,30077599656,553447209,30631046865,true,29892258475,584970583,30477229058,true,30097015088,543683869,30640698957,3.0022291073E10,5.607005536666666E8,3.0582991626666668E10,1.0
45,046_BIOMD0000000518.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/046_BIOMD0000000518.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,2619571000,2619571000,true,null,2675338371,2675338371,true,null,2524753722,2524753722,0.0,2.6065543643333335E9,2.6065543643333335E9,1.0
45,046_BIOMD0000000518.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/046_BIOMD0000000518.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,4668126705,376112503,5044239208,true,4584903456,434405101,5019308557,true,4626267279,344839367,4971106646,4.62643248E9,3.851189903333333E8,5.011551470333333E9,1.0
46,045_BIOMD0000000517.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/045_BIOMD0000000517.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,2537426513,2537426513,true,null,2493170398,2493170398,true,null,2633465493,2633465493,0.0,2.554687468E9,2.554687468E9,1.0
46,045_BIOMD0000000517.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/045_BIOMD0000000517.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,4557994079,350519270,4908513349,true,4564437703,381239583,4945677286,true,4543412778,362841593,4906254371,4.55528152E9,3.648668153333333E8,4.920148335333333E9,1.0
47,047_BIOMD0000000405.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/047_BIOMD0000000405.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4365322924,4365322924,true,null,4463474974,4463474974,true,null,4395166088,4395166088,0.0,4.407987995333333E9,4.407987995333333E9,1.0
47,047_BIOMD0000000405.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/047_BIOMD0000000405.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,31403924650,499094983,31903019633,true,31502226537,516664141,32018890678,true,31559425344,497823762,32057249106,3.1488525510333332E10,5.045276286666667E8,3.1993053139E10,1.0
48,048_BIOMD0000000591.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/048_BIOMD0000000591.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,5034177190,5034177190,true,null,5364195036,5364195036,true,null,5159188085,5159188085,0.0,5.185853437E9,5.185853437E9,1.0
48,048_BIOMD0000000591.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/048_BIOMD0000000591.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,30698783127,724055989,31422839116,true,30917343487,739498899,31656842386,true,30386389537,748979427,31135368964,3.0667505383666668E10,7.375114383333334E8,3.1405016822E10,1.0
49,049_BIOMD0000000435.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/049_BIOMD0000000435.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4238120531,4238120531,true,null,4326296323,4326296323,true,null,4242055732,4242055732,0.0,4.2688241953333335E9,4.2688241953333335E9,1.0
49,049_BIOMD0000000435.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/049_BIOMD0000000435.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,31121767287,560806019,31682573306,true,31420317950,552458912,31972776862,true,31202214901,552385511,31754600412,3.1248100046E10,5.55216814E8,3.180331686E10,1.0
50,050_BIOMD0000000408.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/050_BIOMD0000000408.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,5405251850,5405251850,true,null,5652960176,5652960176,true,null,5615616416,5615616416,0.0,5.557942814E9,5.557942814E9,1.0
50,050_BIOMD0000000408.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/050_BIOMD0000000408.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,2527563334,345910944,2873474278,true,2509953913,347654307,2857608220,true,2506222984,346785885,2853008869,2.514580077E9,3.46783712E8,2.861363789E9,1.0
51,051_BIOMD0000000413.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/051_BIOMD0000000413.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4560320435,4560320435,true,null,4588517048,4588517048,true,null,4557718069,4557718069,0.0,4.568851850666667E9,4.568851850666667E9,1.0
51,051_BIOMD0000000413.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/051_BIOMD0000000413.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,31157540505,519235577,31676776082,true,31267829629,500480203,31768309832,true,31304840503,509070026,31813910529,3.1243403545666668E10,5.095952686666667E8,3.1752998814333332E10,1.0
52,052_BIOMD0000000380.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/052_BIOMD0000000380.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4495762054,4495762054,true,null,4532148743,4532148743,true,null,4543461279,4543461279,0.0,4.523790692E9,4.523790692E9,1.0
52,052_BIOMD0000000380.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/052_BIOMD0000000380.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,37906848891,773035059,38679883950,true,38104396422,754776731,38859173153,true,38368789707,743859220,39112648927,3.812667834E10,7.5722367E8,3.888390201E10,1.0
53,053_BIOMD0000000423.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/053_BIOMD0000000423.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,5129085957,5129085957,true,null,5161230620,5161230620,true,null,5136172897,5136172897,0.0,5.142163158E9,5.142163158E9,1.0
53,053_BIOMD0000000423.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/053_BIOMD0000000423.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,31567640770,825763867,32393404637,true,31296845255,809645667,32106490922,true,31764168878,839763468,32603932346,3.1542884967666668E10,8.250576673333334E8,3.2367942635E10,1.0
54,055_BIOMD0000000440.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/055_BIOMD0000000440.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4746532418,4746532418,true,null,4767897051,4767897051,true,null,4874663720,4874663720,0.0,4.796364396333333E9,4.796364396333333E9,1.0
54,055_BIOMD0000000440.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/055_BIOMD0000000440.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,30282480357,210928995,30493409352,true,30186193022,209615903,30395808925,true,30382038925,252973347,30635012272,3.0283570768E10,2.2450608166666666E8,3.0508076849666668E10,1.0
55,054_BIOMD0000000441.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/054_BIOMD0000000441.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4751095888,4751095888,true,null,4880547068,4880547068,true,null,4744336665,4744336665,0.0,4.791993207E9,4.791993207E9,1.0
55,054_BIOMD0000000441.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/054_BIOMD0000000441.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,30197671177,207841275,30405512452,true,30583898824,223531101,30807429925,true,30242120435,218140959,30460261394,3.0341230145333332E10,2.16504445E8,3.0557734590333332E10,1.0
56,057_BIOMD0000000432.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/057_BIOMD0000000432.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4717202942,4717202942,true,null,4772133687,4772133687,true,null,4640099781,4640099781,0.0,4.709812136666667E9,4.709812136666667E9,1.0
56,057_BIOMD0000000432.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/057_BIOMD0000000432.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,30400899668,219142100,30620041768,true,30367644474,213219679,30580864153,true,30773931968,247033769,31020965737,3.0514158703333332E10,2.2646518266666666E8,3.0740623886E10,1.0
57,056_BIOMD0000000433.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/056_BIOMD0000000433.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4807398250,4807398250,true,null,4940672875,4940672875,true,null,4628129752,4628129752,0.0,4.792066959E9,4.792066959E9,1.0
57,056_BIOMD0000000433.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/056_BIOMD0000000433.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,30486246801,211517330,30697764131,true,30658619271,212184390,30870803661,true,30633701958,208839521,30842541479,3.059285601E10,2.1084708033333334E8,3.0803703090333332E10,1.0
58,058_BIOMD0000000464.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/058_BIOMD0000000464.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,2409567301,2409567301,true,null,2229880270,2229880270,true,null,2449922824,2449922824,0.0,2.363123465E9,2.363123465E9,1.0
58,058_BIOMD0000000464.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/058_BIOMD0000000464.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,4428223511,221473438,4649696949,true,4464452685,205820481,4670273166,true,4444590272,209699021,4654289293,4.445755489333333E9,2.1233098E8,4.658086469333333E9,1.0
59,059_BIOMD0000000609.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/059_BIOMD0000000609.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4202549368,4202549368,true,null,3985377042,3985377042,true,null,4219334024,4219334024,0.0,4.135753478E9,4.135753478E9,1.0
59,059_BIOMD0000000609.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/059_BIOMD0000000609.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,32969122795,801307453,33770430248,true,32799836172,786127353,33585963525,true,33096847974,758872290,33855720264,3.2955268980333332E10,7.821023653333334E8,3.3737371345666668E10,1.0
60,060_BIOMD0000000545.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/060_BIOMD0000000545.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,5009922325,5009922325,true,null,5331681234,5331681234,true,null,5070289427,5070289427,0.0,5.137297662E9,5.137297662E9,1.0
60,060_BIOMD0000000545.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/060_BIOMD0000000545.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,36328142078,806199733,37134341811,true,36307010388,830090514,37137100902,true,36471520314,798017386,37269537700,3.6368890926666664E10,8.114358776666666E8,3.7180326804333336E10,1.0
61,061_BIOMD0000000529.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/061_BIOMD0000000529.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,2381868480,2381868480,true,null,2471887082,2471887082,true,null,2495100384,2495100384,0.0,2.4496186486666665E9,2.4496186486666665E9,1.0
61,061_BIOMD0000000529.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/061_BIOMD0000000529.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,30284823914,500447724,30785271638,true,30333909784,474845170,30808754954,true,30655125084,477514541,31132639625,3.0424619594E10,4.84269145E8,3.0908888739E10,1.0
62,062_BIOMD0000000528.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/062_BIOMD0000000528.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,2509902436,2509902436,true,null,2472968122,2472968122,true,null,2537419359,2537419359,0.0,2.5067633056666665E9,2.5067633056666665E9,1.0
62,062_BIOMD0000000528.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/062_BIOMD0000000528.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,30401232106,479843888,30881075994,true,30762490048,468602372,31231092420,true,30444741134,482415458,30927156592,3.0536154429333332E10,4.76953906E8,3.1013108335333332E10,1.0
63,063_BIOMD0000000411.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/063_BIOMD0000000411.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,2594575770,2594575770,true,null,2521619335,2521619335,true,null,2557619405,2557619405,0.0,2.55793817E9,2.55793817E9,1.0
63,063_BIOMD0000000411.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/063_BIOMD0000000411.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,33174909196,1031432046,34206341242,true,33266557161,1082577985,34349135146,true,33125336469,1067176418,34192512887,3.3188934275333332E10,1.060395483E9,3.4249329758333332E10,1.0
64,064_BIOMD0000000442.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/064_BIOMD0000000442.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,5448589604,5448589604,true,null,5321269239,5321269239,true,null,5163806837,5163806837,0.0,5.311221893333333E9,5.311221893333333E9,1.0
64,064_BIOMD0000000442.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/064_BIOMD0000000442.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,31966161643,624226449,32590388092,true,31864696370,628236430,32492932800,true,32021570228,627677656,32649247884,3.1950809413666668E10,6.267135116666666E8,3.2577522925333332E10,1.0
65,065_BIOMD0000000394.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/065_BIOMD0000000394.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,5639243658,5639243658,true,null,5438756753,5438756753,true,null,5598469989,5598469989,0.0,5.558823466666667E9,5.558823466666667E9,1.0
65,065_BIOMD0000000394.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/065_BIOMD0000000394.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,44050783820,360588924,44411372744,true,43890414306,368070972,44258485278,true,44021933150,346293541,44368226691,4.3987710425333336E10,3.583178123333333E8,4.4346028237666664E10,1.0
66,066_BIOMD0000000465.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/066_BIOMD0000000465.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,5070744564,5070744564,true,null,5050180493,5050180493,true,null,4994902094,4994902094,0.0,5.038609050333333E9,5.038609050333333E9,1.0
66,066_BIOMD0000000465.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/066_BIOMD0000000465.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,33242513370,221441510,33463954880,true,33454123095,214693791,33668816886,true,33078983491,211868376,33290851867,3.3258539985333332E10,2.1600122566666666E8,3.3474541211E10,1.0
67,067_BIOMD0000000540.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/067_BIOMD0000000540.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4489072989,4489072989,true,null,4511082674,4511082674,true,null,4564706802,4564706802,0.0,4.521620821666667E9,4.521620821666667E9,1.0
67,067_BIOMD0000000540.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/067_BIOMD0000000540.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,40331891989,1548630806,41880522795,true,39902673337,1382428302,41285101639,true,39913380934,1503515905,41416896839,4.004931542E10,1.478191671E9,4.1527507091E10,1.0
68,068_BIOMD0000000502.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/068_BIOMD0000000502.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4893355250,4893355250,true,null,4997994184,4997994184,true,null,4840405962,4840405962,0.0,4.910585132E9,4.910585132E9,1.0
68,068_BIOMD0000000502.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/068_BIOMD0000000502.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,36803169806,413453722,37216623528,true,36661415115,405336532,37066751647,true,36426401488,412886785,36839288273,3.6630328803E10,4.10559013E8,3.7040887816E10,1.0
69,070_BIOMD0000000524.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/070_BIOMD0000000524.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4684515687,4684515687,true,null,4817610608,4817610608,true,null,4689942245,4689942245,0.0,4.730689513333333E9,4.730689513333333E9,1.0
69,070_BIOMD0000000524.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/070_BIOMD0000000524.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,36278433653,216924236,36495357889,true,36730190723,211190030,36941380753,true,36214776336,220650787,36435427123,3.6407800237333336E10,2.1625501766666666E8,3.6624055255E10,1.0
70,069_BIOMD0000000523.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/069_BIOMD0000000523.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4713289233,4713289233,true,null,4766542532,4766542532,true,null,4757470220,4757470220,0.0,4.745767328333333E9,4.745767328333333E9,1.0
70,069_BIOMD0000000523.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/069_BIOMD0000000523.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,36242553244,212412754,36454965998,true,36286968345,203815039,36490783384,true,36113914485,216525003,36330439488,3.6214478691333336E10,2.1091759866666666E8,3.642539629E10,1.0
71,071_BIOMD0000000395.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/071_BIOMD0000000395.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,6369600939,6369600939,true,null,6478192878,6478192878,true,null,6328689306,6328689306,0.0,6.392161041E9,6.392161041E9,1.0
71,071_BIOMD0000000395.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/071_BIOMD0000000395.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,46379414012,467024263,46846438275,true,46756476285,474907009,47231383294,true,46548027290,451555066,46999582356,4.6561305862333336E10,4.64495446E8,4.7025801308333336E10,1.0
72,072_BIOMD0000000547.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/072_BIOMD0000000547.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4852437660,4852437660,true,null,4970003766,4970003766,true,null,5003997325,5003997325,0.0,4.942146250333333E9,4.942146250333333E9,1.0
72,072_BIOMD0000000547.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/072_BIOMD0000000547.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,32558029814,451070262,33009100076,true,32448742156,458758846,32907501002,true,32589636464,471994547,33061631011,3.2532136144666668E10,4.60607885E8,3.2992744029666668E10,1.0
73,073_BIOMD0000000398.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/073_BIOMD0000000398.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,6207497024,6207497024,true,null,5993382476,5993382476,true,null,6015894904,6015894904,0.0,6.072258134666667E9,6.072258134666667E9,1.0
73,073_BIOMD0000000398.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/073_BIOMD0000000398.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,5141984631,211170604,5353155235,true,5166231767,209100558,5375332325,true,5146945017,204609253,5351554270,5.151720471666667E9,2.0829347166666666E8,5.360013943333333E9,1.0
74,074_BIOMD0000000563.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/074_BIOMD0000000563.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4807163526,4807163526,true,null,4871870978,4871870978,true,null,4895112204,4895112204,0.0,4.858048902666667E9,4.858048902666667E9,1.0
74,074_BIOMD0000000563.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/074_BIOMD0000000563.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,35477217999,578161295,36055379294,true,35433516320,586653995,36020170315,true,35749318799,571415547,36320734346,3.5553351039333336E10,5.787436123333334E8,3.6132094651666664E10,1.0
75,075_BIOMD0000000429.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/075_BIOMD0000000429.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,5308419675,5308419675,true,null,5186542269,5186542269,true,null,5029200465,5029200465,0.0,5.174720803E9,5.174720803E9,1.0
75,075_BIOMD0000000429.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/075_BIOMD0000000429.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,34054812090,536899259,34591711349,true,34238390962,442242771,34680633733,true,34257048245,429274941,34686323186,3.4183417099E10,4.694723236666667E8,3.4652889422666664E10,1.0
76,076_BIOMD0000000500.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/076_BIOMD0000000500.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,6711251014,6711251014,true,null,6615525449,6615525449,true,null,6441654742,6441654742,0.0,6.589477068333333E9,6.589477068333333E9,1.0
76,076_BIOMD0000000500.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/076_BIOMD0000000500.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,3023520474,438387846,3461908320,true,3005151792,385045646,3390197438,true,3018257397,368199911,3386457308,3.015643221E9,3.972111343333333E8,3.4128543553333335E9,1.0
77,077_BIOMD0000000530.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/077_BIOMD0000000530.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,5026950875,5026950875,true,null,4783064950,4783064950,true,null,4907920909,4907920909,0.0,4.905978911333333E9,4.905978911333333E9,1.0
77,077_BIOMD0000000530.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/077_BIOMD0000000530.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,35805737926,496125860,36301863786,true,35553889049,524447703,36078336752,true,35526259350,588387339,36114646689,3.5628628775E10,5.363203006666667E8,3.6164949075666664E10,1.0
78,079_BIOMD0000000526.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/079_BIOMD0000000526.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4835584639,4835584639,true,null,4994539924,4994539924,true,null,4748530637,4748530637,0.0,4.859551733333333E9,4.859551733333333E9,1.0
78,079_BIOMD0000000526.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/079_BIOMD0000000526.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,39243205557,205586908,39448792465,true,39344733700,217965086,39562698786,true,39044472305,212552757,39257025062,3.9210803854E10,2.12034917E8,3.9422838771E10,1.0
79,078_BIOMD0000000525.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/078_BIOMD0000000525.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4757805340,4757805340,true,null,4777835979,4777835979,true,null,4748340102,4748340102,0.0,4.761327140333333E9,4.761327140333333E9,1.0
79,078_BIOMD0000000525.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/078_BIOMD0000000525.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,39086025758,210031965,39296057723,true,39152191491,207336021,39359527512,true,39906956490,211474194,40118430684,3.9381724579666664E10,2.0961406E8,3.9591338639666664E10,1.0
80,080_BIOMD0000000590.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/080_BIOMD0000000590.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4832513578,4832513578,true,null,4813348384,4813348384,true,null,5153408306,5153408306,0.0,4.933090089333333E9,4.933090089333333E9,1.0
80,080_BIOMD0000000590.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/080_BIOMD0000000590.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,35651910334,352805023,36004715357,true,36050079908,348471165,36398551073,true,35578424856,393768415,35972193271,3.5760138366E10,3.650148676666667E8,3.6125153233666664E10,1.0
81,081_BIOMD0000000495.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/081_BIOMD0000000495.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,4834940281,4834940281,true,null,4878005975,4878005975,true,null,4722008711,4722008711,0.0,4.811651655666667E9,4.811651655666667E9,1.0
81,081_BIOMD0000000495.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/081_BIOMD0000000495.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,32023681087,413682888,32437363975,true,32112514322,414247953,32526762275,true,32081679257,408294408,32489973665,3.2072624888666668E10,4.12075083E8,3.2484699971666668E10,1.0
82,082_BIOMD0000000389.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/082_BIOMD0000000389.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,5347348449,5347348449,true,null,5261833100,5261833100,true,null,5036411155,5036411155,0.0,5.215197568E9,5.215197568E9,1.0
82,082_BIOMD0000000389.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/082_BIOMD0000000389.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,14252414563,343371962,14595786525,true,14299006863,348226202,14647233065,true,14405634845,332152874,14737787719,1.4319018757E10,3.41250346E8,1.4660269103E10,1.0
83,083_BIOMD0000000396.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/083_BIOMD0000000396.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,7395044354,7395044354,true,null,7255677039,7255677039,true,null,7410603354,7410603354,0.0,7.353774915666667E9,7.353774915666667E9,1.0
83,083_BIOMD0000000396.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/083_BIOMD0000000396.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,12132025604,347075590,12479101194,true,12101463917,328924327,12430388244,true,12215885308,345508046,12561393354,1.2149791609666666E10,3.405026543333333E8,1.2490294264E10,1.0
84,084_BIOMD0000000570.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/084_BIOMD0000000570.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,5068558699,5068558699,true,null,5043080942,5043080942,true,null,5067126225,5067126225,0.0,5.059588622E9,5.059588622E9,1.0
84,084_BIOMD0000000570.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/084_BIOMD0000000570.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,37560795336,471084993,38031880329,true,37586626196,432227167,38018853363,true,37684610391,554710625,38239321016,3.7610677307666664E10,4.86007595E8,3.8096684902666664E10,1.0
85,085_BIOMD0000000436.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/085_BIOMD0000000436.xml.mcp.sbml,PLASMA,WithProbSTEADY_STATE,true,null,5150905974,5150905974,true,null,4875608825,4875608825,true,null,5006981982,5006981982,0.0,5.011165593666667E9,5.011165593666667E9,1.0
85,085_BIOMD0000000436.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/085_BIOMD0000000436.xml.mcp.sbml,MC2,WithProbSTEADY_STATE,true,34346071568,422814682,34768886250,true,34539507593,417462361,34956969954,true,34543416646,410163840,34953580486,3.4476331935666664E10,4.168136276666667E8,3.4893145563333336E10,1.0
