FileOrder,ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
61,061_BIOMD0000000529.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/061_BIOMD0000000529.xml.mcp.sbml,YMER,WithProbNEVER,true,null,45650184,45650184,true,null,49044441,49044441,true,null,42493992,42493992,0.0,4.5729539E7,4.5729539E7,1.0
61,061_BIOMD0000000529.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/061_BIOMD0000000529.xml.mcp.sbml,MC2,WithProbNEVER,true,30529953646,498823129,31028776775,true,30727504331,551510128,31279014459,true,30598548723,502230392,31100779115,3.06186689E10,5.175212163333333E8,3.1136190116333332E10,1.0
62,062_BIOMD0000000528.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/062_BIOMD0000000528.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1468250944,1468250944,true,null,1467884957,1467884957,true,null,1502792609,1502792609,0.0,1.4796428366666667E9,1.4796428366666667E9,1.0
62,062_BIOMD0000000528.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/062_BIOMD0000000528.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1797236501,1797236501,true,null,1807099951,1807099951,true,null,1829357032,1829357032,0.0,1.8112311613333333E9,1.8112311613333333E9,1.0
62,062_BIOMD0000000528.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/062_BIOMD0000000528.xml.mcp.sbml,YMER,WithProbNEVER,true,null,50749900,50749900,true,null,45416345,45416345,true,null,48410977,48410977,0.0,4.8192407333333336E7,4.8192407333333336E7,1.0
62,062_BIOMD0000000528.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/062_BIOMD0000000528.xml.mcp.sbml,MC2,WithProbNEVER,true,30585589354,519676738,31105266092,true,30634749696,544352803,31179102499,true,30492886772,627054869,31119941641,3.0571075274E10,5.636948033333334E8,3.1134770077333332E10,1.0
63,063_BIOMD0000000411.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/063_BIOMD0000000411.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1475080571,1475080571,true,null,1470229049,1470229049,true,null,1470318378,1470318378,0.0,1.4718759993333333E9,1.4718759993333333E9,1.0
63,063_BIOMD0000000411.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/063_BIOMD0000000411.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1802567281,1802567281,true,null,1903133774,1903133774,true,null,1819073288,1819073288,0.0,1.8415914476666667E9,1.8415914476666667E9,1.0
63,063_BIOMD0000000411.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/063_BIOMD0000000411.xml.mcp.sbml,YMER,WithProbNEVER,true,null,75880014,75880014,true,null,73588828,73588828,true,null,63735832,63735832,0.0,7.106822466666667E7,7.106822466666667E7,1.0
63,063_BIOMD0000000411.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/063_BIOMD0000000411.xml.mcp.sbml,MC2,WithProbNEVER,true,33242605736,1032021897,34274627633,true,33202097341,1023651604,34225748945,true,33261354874,1097867398,34359222272,3.3235352650333332E10,1.0511802996666666E9,3.428653295E10,1.0
64,064_BIOMD0000000442.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/064_BIOMD0000000442.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1494730827,1494730827,true,null,1491286530,1491286530,true,null,1471572767,1471572767,0.0,1.4858633746666667E9,1.4858633746666667E9,1.0
64,064_BIOMD0000000442.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/064_BIOMD0000000442.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1923262619,1923262619,true,null,1787331430,1787331430,true,null,1782232628,1782232628,0.0,1.8309422256666667E9,1.8309422256666667E9,1.0
64,064_BIOMD0000000442.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/064_BIOMD0000000442.xml.mcp.sbml,YMER,WithProbNEVER,true,null,122121200,122121200,true,null,134190466,134190466,true,null,124383538,124383538,0.0,1.2689840133333333E8,1.2689840133333333E8,1.0
64,064_BIOMD0000000442.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/064_BIOMD0000000442.xml.mcp.sbml,MC2,WithProbNEVER,true,31663895034,662384693,32326279727,true,31857150814,691096976,32548247790,true,32076538031,664390570,32740928601,3.1865861293E10,6.726240796666666E8,3.2538485372666668E10,1.0
65,065_BIOMD0000000394.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/065_BIOMD0000000394.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1468693501,1468693501,true,null,1471771890,1471771890,true,null,1463675976,1463675976,0.0,1.4680471223333333E9,1.4680471223333333E9,1.0
65,065_BIOMD0000000394.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/065_BIOMD0000000394.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1973786445,1973786445,true,null,1803433024,1803433024,true,null,1877562923,1877562923,0.0,1.884927464E9,1.884927464E9,1.0
65,065_BIOMD0000000394.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/065_BIOMD0000000394.xml.mcp.sbml,YMER,WithProbNEVER,true,null,318500637,318500637,true,null,316056407,316056407,true,null,325294230,325294230,0.0,3.199504246666667E8,3.199504246666667E8,1.0
65,065_BIOMD0000000394.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/065_BIOMD0000000394.xml.mcp.sbml,MC2,WithProbNEVER,true,43939197606,376203641,44315401247,true,43942934811,380346437,44323281248,true,44055811163,392680345,44448491508,4.3979314526666664E10,3.830768076666667E8,4.4362391334333336E10,1.0
66,066_BIOMD0000000465.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/066_BIOMD0000000465.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1469642440,1469642440,true,null,1476516566,1476516566,true,null,1476310248,1476310248,0.0,1.474156418E9,1.474156418E9,1.0
66,066_BIOMD0000000465.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/066_BIOMD0000000465.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1789348995,1789348995,true,null,1812080813,1812080813,true,null,1911972896,1911972896,0.0,1.8378009013333333E9,1.8378009013333333E9,1.0
66,066_BIOMD0000000465.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/066_BIOMD0000000465.xml.mcp.sbml,YMER,WithProbNEVER,true,null,164321780,164321780,true,null,164514083,164514083,true,null,162046218,162046218,0.0,1.6362736033333334E8,1.6362736033333334E8,1.0
66,066_BIOMD0000000465.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/066_BIOMD0000000465.xml.mcp.sbml,MC2,WithProbNEVER,true,34079324525,228128461,34307452986,true,33397113274,220117932,33617231206,true,33153214102,232915847,33386129949,3.3543217300333332E10,2.2705408E8,3.3770271380333332E10,1.0
67,067_BIOMD0000000540.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/067_BIOMD0000000540.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1482626982,1482626982,true,null,1470252667,1470252667,true,null,1498874155,1498874155,0.0,1.4839179346666667E9,1.4839179346666667E9,1.0
67,067_BIOMD0000000540.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/067_BIOMD0000000540.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1828973037,1828973037,true,null,1847048229,1847048229,true,null,1965759586,1965759586,0.0,1.8805936173333333E9,1.8805936173333333E9,1.0
67,067_BIOMD0000000540.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/067_BIOMD0000000540.xml.mcp.sbml,YMER,WithProbNEVER,true,null,158068153,158068153,true,null,154863044,154863044,true,null,149788551,149788551,0.0,1.54239916E8,1.54239916E8,1.0
67,067_BIOMD0000000540.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/067_BIOMD0000000540.xml.mcp.sbml,MC2,WithProbNEVER,true,39750864199,1375614428,41126478627,true,40093972016,1381910753,41475882769,true,40005134362,1395138571,41400272933,3.9949990192333336E10,1.3842212506666667E9,4.1334211443E10,1.0
68,068_BIOMD0000000502.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/068_BIOMD0000000502.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
68,068_BIOMD0000000502.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/068_BIOMD0000000502.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,4927670511,4927670511,true,null,4729984022,4729984022,true,null,4767912431,4767912431,0.0,4.808522321333333E9,4.808522321333333E9,1.0
68,068_BIOMD0000000502.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/068_BIOMD0000000502.xml.mcp.sbml,YMER,WithProbNEVER,true,null,4170058386,4170058386,true,null,4170861375,4170861375,true,null,4183315912,4183315912,0.0,4.1747452243333335E9,4.1747452243333335E9,1.0
68,068_BIOMD0000000502.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/068_BIOMD0000000502.xml.mcp.sbml,MC2,WithProbNEVER,true,36901273657,442937593,37344211250,true,36851202069,453220224,37304422293,true,36709840997,448461266,37158302263,3.6820772241E10,4.48206361E8,3.7268978602E10,1.0
69,070_BIOMD0000000524.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/070_BIOMD0000000524.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1482284654,1482284654,true,null,1467416680,1467416680,true,null,1466692235,1466692235,0.0,1.4721311896666667E9,1.4721311896666667E9,1.0
69,070_BIOMD0000000524.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/070_BIOMD0000000524.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1771081408,1771081408,true,null,1811832896,1811832896,true,null,1955797823,1955797823,0.0,1.8462373756666667E9,1.8462373756666667E9,1.0
69,070_BIOMD0000000524.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/070_BIOMD0000000524.xml.mcp.sbml,YMER,WithProbNEVER,true,null,220248734,220248734,true,null,202504496,202504496,true,null,189947299,189947299,0.0,2.0423350966666666E8,2.0423350966666666E8,1.0
69,070_BIOMD0000000524.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/070_BIOMD0000000524.xml.mcp.sbml,MC2,WithProbNEVER,true,36137693836,262147083,36399840919,true,35938455226,264077926,36202533152,true,36236405277,232181871,36468587148,3.6104184779666664E10,2.5280229333333334E8,3.6356987073E10,1.0
70,069_BIOMD0000000523.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/069_BIOMD0000000523.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1488250908,1488250908,true,null,1495102011,1495102011,true,null,1474395363,1474395363,0.0,1.485916094E9,1.485916094E9,1.0
70,069_BIOMD0000000523.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/069_BIOMD0000000523.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1790721504,1790721504,true,null,1839343254,1839343254,true,null,1902780167,1902780167,0.0,1.8442816416666667E9,1.8442816416666667E9,1.0
70,069_BIOMD0000000523.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/069_BIOMD0000000523.xml.mcp.sbml,YMER,WithProbNEVER,true,null,201783118,201783118,true,null,197028991,197028991,true,null,191251327,191251327,0.0,1.96687812E8,1.96687812E8,1.0
70,069_BIOMD0000000523.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/069_BIOMD0000000523.xml.mcp.sbml,MC2,WithProbNEVER,true,36124520474,215553588,36340074062,true,36136704057,223139501,36359843558,true,36044595372,233725547,36278320919,3.6101939967666664E10,2.2413954533333334E8,3.6326079513E10,1.0
71,071_BIOMD0000000395.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/071_BIOMD0000000395.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1495407571,1495407571,true,null,1473566805,1473566805,true,null,1475501987,1475501987,0.0,1.481492121E9,1.481492121E9,1.0
71,071_BIOMD0000000395.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/071_BIOMD0000000395.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1855756661,1855756661,true,null,1797053465,1797053465,true,null,1777330921,1777330921,0.0,1.8100470156666667E9,1.8100470156666667E9,1.0
71,071_BIOMD0000000395.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/071_BIOMD0000000395.xml.mcp.sbml,YMER,WithProbNEVER,true,null,492190999,492190999,true,null,493772875,493772875,true,null,489776016,489776016,0.0,4.919132966666667E8,4.919132966666667E8,1.0
71,071_BIOMD0000000395.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/071_BIOMD0000000395.xml.mcp.sbml,MC2,WithProbNEVER,true,46734230284,486778542,47221008826,true,46363948053,494849347,46858797400,true,46762265782,597803847,47360069629,4.6620148039666664E10,5.264772453333333E8,4.7146625285E10,1.0
72,072_BIOMD0000000547.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/072_BIOMD0000000547.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
72,072_BIOMD0000000547.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/072_BIOMD0000000547.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,4910924576,4910924576,true,null,4911185241,4911185241,true,null,4836875723,4836875723,0.0,4.886328513333333E9,4.886328513333333E9,1.0
72,072_BIOMD0000000547.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/072_BIOMD0000000547.xml.mcp.sbml,YMER,WithProbNEVER,true,null,3996200645,3996200645,true,null,3988246143,3988246143,true,null,3996165426,3996165426,0.0,3.9935374046666665E9,3.9935374046666665E9,1.0
72,072_BIOMD0000000547.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/072_BIOMD0000000547.xml.mcp.sbml,MC2,WithProbNEVER,true,32578395478,482020227,33060415705,true,32645236173,564452184,33209688357,true,32749113225,630664216,33379777441,3.2657581625333332E10,5.590455423333334E8,3.3216627167666668E10,1.0
73,073_BIOMD0000000398.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/073_BIOMD0000000398.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1481930994,1481930994,true,null,1500189927,1500189927,true,null,1482053202,1482053202,0.0,1.488058041E9,1.488058041E9,1.0
73,073_BIOMD0000000398.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/073_BIOMD0000000398.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1873466926,1873466926,true,null,1829479143,1829479143,true,null,1820851434,1820851434,0.0,1.8412658343333333E9,1.8412658343333333E9,1.0
73,073_BIOMD0000000398.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/073_BIOMD0000000398.xml.mcp.sbml,YMER,WithProbNEVER,true,null,617044741,617044741,true,null,607556286,607556286,true,null,616100051,616100051,0.0,6.13567026E8,6.13567026E8,1.0
73,073_BIOMD0000000398.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/073_BIOMD0000000398.xml.mcp.sbml,MC2,WithProbNEVER,true,5148252849,223494167,5371747016,true,5142065073,228662530,5370727603,true,5172091826,214781535,5386873361,5.154136582666667E9,2.22312744E8,5.376449326666667E9,1.0
74,074_BIOMD0000000563.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/074_BIOMD0000000563.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
74,074_BIOMD0000000563.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/074_BIOMD0000000563.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,4677212948,4677212948,true,null,4853932365,4853932365,true,null,4792214091,4792214091,0.0,4.774453134666667E9,4.774453134666667E9,1.0
74,074_BIOMD0000000563.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/074_BIOMD0000000563.xml.mcp.sbml,YMER,WithProbNEVER,true,null,3990512682,3990512682,true,null,3961869718,3961869718,true,null,3963960674,3963960674,0.0,3.972114358E9,3.972114358E9,1.0
74,074_BIOMD0000000563.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/074_BIOMD0000000563.xml.mcp.sbml,MC2,WithProbNEVER,true,35503925794,669800921,36173726715,true,35634018064,640874195,36274892259,true,35543645487,646473668,36190119155,3.5560529781666664E10,6.52382928E8,3.6212912709666664E10,1.0
75,075_BIOMD0000000429.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/075_BIOMD0000000429.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
75,075_BIOMD0000000429.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/075_BIOMD0000000429.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,5018693677,5018693677,true,null,5023386943,5023386943,true,null,4996521534,4996521534,0.0,5.012867384666667E9,5.012867384666667E9,1.0
75,075_BIOMD0000000429.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/075_BIOMD0000000429.xml.mcp.sbml,YMER,WithProbNEVER,true,null,4448301128,4448301128,true,null,4425965474,4425965474,true,null,4448636432,4448636432,0.0,4.440967678E9,4.440967678E9,1.0
75,075_BIOMD0000000429.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/075_BIOMD0000000429.xml.mcp.sbml,MC2,WithProbNEVER,true,34196274427,466228425,34662502852,true,34043796182,476832365,34520628547,true,34227874582,446926998,34674801580,3.4155981730333332E10,4.633292626666667E8,3.4619310993E10,1.0
76,076_BIOMD0000000500.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/076_BIOMD0000000500.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1485179316,1485179316,true,null,1535059248,1535059248,true,null,1598754976,1598754976,0.0,1.5396645133333333E9,1.5396645133333333E9,1.0
76,076_BIOMD0000000500.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/076_BIOMD0000000500.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1987850838,1987850838,true,null,1971096236,1971096236,true,null,1831647947,1831647947,0.0,1.9301983403333333E9,1.9301983403333333E9,1.0
76,076_BIOMD0000000500.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/076_BIOMD0000000500.xml.mcp.sbml,YMER,WithProbNEVER,true,null,478268380,478268380,true,null,476906768,476906768,true,null,498531065,498531065,0.0,4.845687376666667E8,4.845687376666667E8,1.0
76,076_BIOMD0000000500.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/076_BIOMD0000000500.xml.mcp.sbml,MC2,WithProbNEVER,true,3015793820,430472129,3446265949,true,3036673200,463503802,3500177002,true,2997503830,417154999,3414658829,3.01665695E9,4.370436433333333E8,3.4537005933333335E9,1.0
77,077_BIOMD0000000530.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/077_BIOMD0000000530.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
77,077_BIOMD0000000530.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/077_BIOMD0000000530.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,4793559282,4793559282,true,null,4838270518,4838270518,true,null,4754243571,4754243571,0.0,4.795357790333333E9,4.795357790333333E9,1.0
77,077_BIOMD0000000530.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/077_BIOMD0000000530.xml.mcp.sbml,YMER,WithProbNEVER,true,null,3370690745,3370690745,true,null,3413382013,3413382013,true,null,3366449315,3366449315,0.0,3.3835073576666665E9,3.3835073576666665E9,1.0
77,077_BIOMD0000000530.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/077_BIOMD0000000530.xml.mcp.sbml,MC2,WithProbNEVER,true,35660147208,632324464,36292471672,true,35433821214,592055448,36025876662,true,35516015594,527857972,36043873566,3.5536661338666664E10,5.840792946666666E8,3.6120740633333336E10,1.0
78,079_BIOMD0000000526.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/079_BIOMD0000000526.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1473743359,1473743359,true,null,1508705914,1508705914,true,null,1473282876,1473282876,0.0,1.4852440496666667E9,1.4852440496666667E9,1.0
78,079_BIOMD0000000526.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/079_BIOMD0000000526.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1784853931,1784853931,true,null,1838892403,1838892403,true,null,1794273971,1794273971,0.0,1.8060067683333333E9,1.8060067683333333E9,1.0
78,079_BIOMD0000000526.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/079_BIOMD0000000526.xml.mcp.sbml,YMER,WithProbNEVER,true,null,308408227,308408227,true,null,277095983,277095983,true,null,283479704,283479704,0.0,2.896613046666667E8,2.896613046666667E8,1.0
78,079_BIOMD0000000526.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/079_BIOMD0000000526.xml.mcp.sbml,MC2,WithProbNEVER,true,38985434808,230587745,39216022553,true,39229614654,226606003,39456220657,true,39093412556,228096433,39321508989,3.9102820672666664E10,2.2843006033333334E8,3.9331250733E10,1.0
79,078_BIOMD0000000525.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/078_BIOMD0000000525.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1478199657,1478199657,true,null,1499309022,1499309022,true,null,1478876306,1478876306,0.0,1.4854616616666667E9,1.4854616616666667E9,1.0
79,078_BIOMD0000000525.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/078_BIOMD0000000525.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1851326493,1851326493,true,null,1829979308,1829979308,true,null,1808575450,1808575450,0.0,1.829960417E9,1.829960417E9,1.0
79,078_BIOMD0000000525.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/078_BIOMD0000000525.xml.mcp.sbml,YMER,WithProbNEVER,true,null,273530241,273530241,true,null,275669713,275669713,true,null,271034334,271034334,0.0,2.734114293333333E8,2.734114293333333E8,1.0
79,078_BIOMD0000000525.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/078_BIOMD0000000525.xml.mcp.sbml,MC2,WithProbNEVER,true,39282056831,256449333,39538506164,true,38892557607,236337625,39128895232,true,39281103295,204039261,39485142556,3.9151905911E10,2.3227540633333334E8,3.9384181317333336E10,1.0
80,080_BIOMD0000000590.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/080_BIOMD0000000590.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
80,080_BIOMD0000000590.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/080_BIOMD0000000590.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,4746173626,4746173626,true,null,4809717885,4809717885,true,null,4862400482,4862400482,0.0,4.806097331E9,4.806097331E9,1.0
80,080_BIOMD0000000590.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/080_BIOMD0000000590.xml.mcp.sbml,YMER,WithProbNEVER,true,null,4863029915,4863029915,true,null,4803646832,4803646832,true,null,4813678963,4813678963,0.0,4.826785236666667E9,4.826785236666667E9,1.0
80,080_BIOMD0000000590.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/080_BIOMD0000000590.xml.mcp.sbml,MC2,WithProbNEVER,true,35702785726,384188630,36086974356,true,35846925015,377260783,36224185798,true,35929997853,383114679,36313112532,3.5826569531333336E10,3.81521364E8,3.6208090895333336E10,1.0
81,081_BIOMD0000000495.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/081_BIOMD0000000495.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
81,081_BIOMD0000000495.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/081_BIOMD0000000495.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,4919974640,4919974640,true,null,4747334193,4747334193,true,null,4610146283,4610146283,0.0,4.759151705333333E9,4.759151705333333E9,1.0
81,081_BIOMD0000000495.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/081_BIOMD0000000495.xml.mcp.sbml,YMER,WithProbNEVER,true,null,4217658244,4217658244,true,null,4209888268,4209888268,true,null,4182346382,4182346382,0.0,4.2032976313333335E9,4.2032976313333335E9,1.0
81,081_BIOMD0000000495.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/081_BIOMD0000000495.xml.mcp.sbml,MC2,WithProbNEVER,true,32576517689,435693474,33012211163,true,34455044296,423786439,34878830735,true,32210479128,449999947,32660479075,3.3080680371E10,4.364932866666667E8,3.3517173657666668E10,1.0
82,082_BIOMD0000000389.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/082_BIOMD0000000389.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1514191579,1514191579,true,null,1475810505,1475810505,true,null,1481095131,1481095131,0.0,1.4903657383333333E9,1.4903657383333333E9,1.0
82,082_BIOMD0000000389.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/082_BIOMD0000000389.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1820376755,1820376755,true,null,1789304190,1789304190,true,null,1975609942,1975609942,0.0,1.861763629E9,1.861763629E9,1.0
82,082_BIOMD0000000389.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/082_BIOMD0000000389.xml.mcp.sbml,YMER,WithProbNEVER,true,null,481842999,481842999,true,null,475764862,475764862,true,null,475005509,475005509,0.0,4.7753779E8,4.7753779E8,1.0
82,082_BIOMD0000000389.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/082_BIOMD0000000389.xml.mcp.sbml,MC2,WithProbNEVER,true,14183887764,426646816,14610534580,true,14198352458,382654819,14581007277,true,14327393092,377886618,14705279710,1.4236544438E10,3.957294176666667E8,1.4632273855666666E10,1.0
83,083_BIOMD0000000396.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/083_BIOMD0000000396.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1495030907,1495030907,true,null,1512623668,1512623668,true,null,1494316105,1494316105,0.0,1.5006568933333333E9,1.5006568933333333E9,1.0
83,083_BIOMD0000000396.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/083_BIOMD0000000396.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1782776198,1782776198,true,null,1842232957,1842232957,true,null,1828583329,1828583329,0.0,1.8178641613333333E9,1.8178641613333333E9,1.0
83,083_BIOMD0000000396.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/083_BIOMD0000000396.xml.mcp.sbml,YMER,WithProbNEVER,true,null,1158374745,1158374745,true,null,1128557519,1128557519,true,null,1131569786,1131569786,0.0,1.1395006833333333E9,1.1395006833333333E9,1.0
83,083_BIOMD0000000396.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/083_BIOMD0000000396.xml.mcp.sbml,MC2,WithProbNEVER,true,12362324815,362394987,12724719802,true,12094416142,374292268,12468708410,true,12151619957,386102050,12537722007,1.2202786971333334E10,3.742631016666667E8,1.2577050073E10,1.0
84,084_BIOMD0000000570.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/084_BIOMD0000000570.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
84,084_BIOMD0000000570.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/084_BIOMD0000000570.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,5132058644,5132058644,true,null,5079184965,5079184965,true,null,5063377049,5063377049,0.0,5.091540219333333E9,5.091540219333333E9,1.0
84,084_BIOMD0000000570.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/084_BIOMD0000000570.xml.mcp.sbml,YMER,WithProbNEVER,true,null,5079196253,5079196253,true,null,5085921450,5085921450,true,null,5127329449,5127329449,0.0,5.097482384E9,5.097482384E9,1.0
