FileOrder,ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
78,079_BIOMD0000000526.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/079_BIOMD0000000526.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5003213596,5003213596,true,null,4879640088,4879640088,true,null,5019445529,5019445529,0.0,4.967433071E9,4.967433071E9,1.0
78,079_BIOMD0000000526.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/079_BIOMD0000000526.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,38947784757,229459060,39177243817,true,39257571704,218684471,39476256175,true,39045191076,222819734,39268010810,3.9083515845666664E10,2.2365442166666666E8,3.9307170267333336E10,1.0
79,078_BIOMD0000000525.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/078_BIOMD0000000525.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5116241140,5116241140,true,null,5036463541,5036463541,true,null,5009260766,5009260766,0.0,5.053988482333333E9,5.053988482333333E9,1.0
79,078_BIOMD0000000525.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/078_BIOMD0000000525.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,39069061879,219316408,39288378287,true,39149380787,226488155,39375868942,true,39029167126,225721881,39254889007,3.9082536597333336E10,2.23842148E8,3.9306378745333336E10,1.0
80,080_BIOMD0000000590.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/080_BIOMD0000000590.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4786364370,4786364370,true,null,4767874681,4767874681,true,null,4718180348,4718180348,0.0,4.757473133E9,4.757473133E9,1.0
80,080_BIOMD0000000590.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/080_BIOMD0000000590.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,36463373469,397839691,36861213160,true,35984035365,388144627,36372179992,true,35973242848,370048670,36343291518,3.6140217227333336E10,3.853443293333333E8,3.6525561556666664E10,1.0
81,081_BIOMD0000000495.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/081_BIOMD0000000495.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4717590143,4717590143,true,null,4754778591,4754778591,true,null,4690630146,4690630146,0.0,4.720999626666667E9,4.720999626666667E9,1.0
81,081_BIOMD0000000495.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/081_BIOMD0000000495.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,32182532483,439059920,32621592403,true,32079940214,433932490,32513872704,true,32329610053,442019579,32771629632,3.2197360916666668E10,4.383373296666667E8,3.2635698246333332E10,1.0
82,082_BIOMD0000000389.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/082_BIOMD0000000389.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5352240805,5352240805,true,null,5215503909,5215503909,true,null,5374669394,5374669394,0.0,5.314138036E9,5.314138036E9,1.0
82,082_BIOMD0000000389.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/082_BIOMD0000000389.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,14073435879,381407974,14454843853,true,14176883391,467284644,14644168035,true,14106592961,375823572,14482416533,1.4118970743666666E10,4.081720633333333E8,1.4527142807E10,1.0
83,083_BIOMD0000000396.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/083_BIOMD0000000396.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,7340998969,7340998969,true,null,7306765522,7306765522,true,null,7281585087,7281585087,0.0,7.309783192666667E9,7.309783192666667E9,1.0
83,083_BIOMD0000000396.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/083_BIOMD0000000396.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,12197622659,386070230,12583692889,true,12122191151,423370315,12545561466,true,12132898407,378758805,12511657212,1.2150904072333334E10,3.9606645E8,1.2546970522333334E10,1.0
84,084_BIOMD0000000570.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/084_BIOMD0000000570.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4958772770,4958772770,true,null,4962342769,4962342769,true,null,4866028451,4866028451,0.0,4.929047996666667E9,4.929047996666667E9,1.0
84,084_BIOMD0000000570.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/084_BIOMD0000000570.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,37883110482,520110052,38403220534,true,37755468714,473989063,38229457777,true,37910856807,579463903,38490320710,3.7849812001E10,5.24521006E8,3.8374333007E10,1.0
85,085_BIOMD0000000436.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/085_BIOMD0000000436.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4947528945,4947528945,true,null,4860812073,4860812073,true,null,5013157862,5013157862,0.0,4.940499626666667E9,4.940499626666667E9,1.0
85,085_BIOMD0000000436.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/085_BIOMD0000000436.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,34901402106,447546566,35348948672,true,34268037644,461569597,34729607241,true,34212803909,450869571,34663673480,3.4460747886333336E10,4.53328578E8,3.4914076464333336E10,1.0
86,086_BIOMD0000000584.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/086_BIOMD0000000584.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4961190812,4961190812,true,null,5006416480,5006416480,true,null,4989933401,4989933401,0.0,4.985846897666667E9,4.985846897666667E9,1.0
86,086_BIOMD0000000584.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/086_BIOMD0000000584.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,42818982526,481519660,43300502186,true,42776119901,513806414,43289926315,true,42666254192,569041402,43235295594,4.2753785539666664E10,5.214558253333333E8,4.3275241365E10,1.0
87,087_BIOMD0000000439.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/087_BIOMD0000000439.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5571012966,5571012966,true,null,5408926914,5408926914,true,null,5480583328,5480583328,0.0,5.486841069333333E9,5.486841069333333E9,1.0
87,087_BIOMD0000000439.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/087_BIOMD0000000439.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,38350320918,501969213,38852290131,true,38297348352,499195380,38796543732,true,38283426763,577747133,38861173896,3.8310365344333336E10,5.263039086666667E8,3.8836669253E10,1.0
88,088_BIOMD0000000586.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/088_BIOMD0000000586.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5047561792,5047561792,true,null,5154979796,5154979796,true,null,5046472687,5046472687,0.0,5.083004758333333E9,5.083004758333333E9,1.0
88,088_BIOMD0000000586.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/088_BIOMD0000000586.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,33697559913,434405156,34131965069,true,34027345861,433146351,34460492212,true,34057185760,442953328,34500139088,3.3927363844666668E10,4.36834945E8,3.4364198789666664E10,1.0
89,089_BIOMD0000000587.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/089_BIOMD0000000587.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5134699106,5134699106,true,null,5284339004,5284339004,true,null,5131054452,5131054452,0.0,5.183364187333333E9,5.183364187333333E9,1.0
89,089_BIOMD0000000587.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/089_BIOMD0000000587.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,33734499501,431035100,34165534601,true,33861411930,459887750,34321299680,true,33496106412,433978317,33930084729,3.3697339281E10,4.416337223333333E8,3.4138973003333332E10,1.0
90,090_BIOMD0000000444.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/090_BIOMD0000000444.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5730309066,5730309066,true,null,5545603853,5545603853,true,null,5501636295,5501636295,0.0,5.592516404666667E9,5.592516404666667E9,1.0
90,090_BIOMD0000000444.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/090_BIOMD0000000444.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,35882271579,452308980,36334580559,true,35634009827,447758503,36081768330,true,35535408992,459703925,35995112917,3.5683896799333336E10,4.53257136E8,3.6137153935333336E10,1.0
91,091_BIOMD0000000443.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/091_BIOMD0000000443.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5650373707,5650373707,true,null,5550603136,5550603136,true,null,5493499612,5493499612,0.0,5.564825485E9,5.564825485E9,1.0
91,091_BIOMD0000000443.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/091_BIOMD0000000443.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,35941348187,452835559,36394183746,true,36129569726,452295526,36581865252,true,36347013731,468344889,36815358620,3.6139310548E10,4.578253246666667E8,3.6597135872666664E10,1.0
92,092_BIOMD0000000391.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/092_BIOMD0000000391.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5868334916,5868334916,true,null,5554936097,5554936097,true,null,5622639615,5622639615,0.0,5.681970209333333E9,5.681970209333333E9,1.0
92,092_BIOMD0000000391.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/092_BIOMD0000000391.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,46101336912,371667135,46473004047,true,45900451978,368788196,46269240174,true,45949224625,385669046,46334893671,4.5983671171666664E10,3.753747923333333E8,4.6359045964E10,1.0
93,093_BIOMD0000000467.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/093_BIOMD0000000467.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5585068952,5585068952,true,null,5710362173,5710362173,true,null,5588526657,5588526657,0.0,5.627985927333333E9,5.627985927333333E9,1.0
93,093_BIOMD0000000467.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/093_BIOMD0000000467.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,10847871142,491943970,11339815112,true,10678976040,379816458,11058792498,true,10662056377,409711237,11071767614,1.0729634519666666E10,4.271572216666667E8,1.1156791741333334E10,1.0
94,094_BIOMD0000000572.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/094_BIOMD0000000572.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6596214972,6596214972,true,null,6676818919,6676818919,true,null,6615409985,6615409985,0.0,6.629481292E9,6.629481292E9,1.0
94,094_BIOMD0000000572.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/094_BIOMD0000000572.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,23817660775,419569099,24237229874,true,23830690307,527295704,24357986011,true,23953096577,402081187,24355177764,2.3867149219666668E10,4.496486633333333E8,2.4316797883E10,1.0
95,095_BIOMD0000000226.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/095_BIOMD0000000226.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5510745258,5510745258,true,null,5287151706,5287151706,true,null,5299856086,5299856086,0.0,5.365917683333333E9,5.365917683333333E9,1.0
95,095_BIOMD0000000226.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/095_BIOMD0000000226.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,37342996041,551839704,37894835745,true,37192890543,442699770,37635590313,true,37034436930,448949318,37483386248,3.7190107838E10,4.811629306666667E8,3.7671270768666664E10,1.0
96,096_BIOMD0000000513.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/096_BIOMD0000000513.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,7631887971,7631887971,true,null,7631584849,7631584849,true,null,7716686814,7716686814,0.0,7.660053211333333E9,7.660053211333333E9,1.0
96,096_BIOMD0000000513.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/096_BIOMD0000000513.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,40826646409,550027798,41376674207,true,40759748999,585494431,41345243430,true,40570688447,556903381,41127591828,4.0719027951666664E10,5.6414187E8,4.1283169821666664E10,1.0
97,097_BIOMD0000000557.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/097_BIOMD0000000557.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6293001421,6293001421,true,null,6084208927,6084208927,true,null,6106436326,6106436326,0.0,6.161215558E9,6.161215558E9,1.0
97,097_BIOMD0000000557.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/097_BIOMD0000000557.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,41012839058,572439696,41585278754,true,40697434083,605882626,41303316709,true,40896645395,565199111,41461844506,4.0868972845333336E10,5.81173811E8,4.1450146656333336E10,1.0
98,098_BIOMD0000000427.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/098_BIOMD0000000427.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4553320423,4553320423,true,null,4610482071,4610482071,true,null,4566802838,4566802838,0.0,4.576868444E9,4.576868444E9,1.0
98,098_BIOMD0000000427.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/098_BIOMD0000000427.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,28907860269,385841660,29293701929,true,28897363631,373906199,29271269830,true,29255375848,372125215,29627501063,2.9020199916E10,3.772910246666667E8,2.9397490940666668E10,1.0
99,101_BIOMD0000000259.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/101_BIOMD0000000259.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6047440352,6047440352,true,null,6226072132,6226072132,true,null,6021076157,6021076157,0.0,6.098196213666667E9,6.098196213666667E9,1.0
99,101_BIOMD0000000259.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/101_BIOMD0000000259.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,32659910053,540772938,33200682991,true,32741932982,480584107,33222517089,true,32836859975,480451691,33317311666,3.2746234336666668E10,5.00602912E8,3.3246837248666668E10,1.0
100,099_BIOMD0000000260.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/099_BIOMD0000000260.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6007649905,6007649905,true,null,6079154007,6079154007,true,null,5986454858,5986454858,0.0,6.02441959E9,6.02441959E9,1.0
100,099_BIOMD0000000260.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/099_BIOMD0000000260.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,32696412171,482066958,33178479129,true,32944761654,488541153,33433302807,true,32655379938,538492686,33193872624,3.2765517921E10,5.03033599E8,3.326855152E10,1.0
101,100_BIOMD0000000261.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/100_BIOMD0000000261.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6027907230,6027907230,true,null,6079683830,6079683830,true,null,6052265472,6052265472,0.0,6.053285510666667E9,6.053285510666667E9,1.0
101,100_BIOMD0000000261.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/100_BIOMD0000000261.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,32781857106,488772557,33270629663,true,32692173686,491030576,33183204262,true,32560158063,494499965,33054658028,3.2678062951666668E10,4.91434366E8,3.3169497317666668E10,1.0
102,102_BIOMD0000000428.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/102_BIOMD0000000428.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,7567011910,7567011910,true,null,7702950731,7702950731,true,null,7727630111,7727630111,0.0,7.665864250666667E9,7.665864250666667E9,1.0
102,102_BIOMD0000000428.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/102_BIOMD0000000428.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,40775863133,524342869,41300206002,true,40834934061,533465560,41368399621,true,40659730611,530881032,41190611643,4.0756842601666664E10,5.295631536666667E8,4.1286405755333336E10,1.0
103,103_BIOMD0000000475.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/103_BIOMD0000000475.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6107595557,6107595557,true,null,5919551975,5919551975,true,null,5916893029,5916893029,0.0,5.981346853666667E9,5.981346853666667E9,1.0
103,103_BIOMD0000000475.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/103_BIOMD0000000475.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,40517635411,620465346,41138100757,true,40595310597,587990213,41183300810,true,40959108516,578900555,41538009071,4.0690684841333336E10,5.957853713333334E8,4.1286470212666664E10,1.0
104,104_BIOMD0000000416.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/104_BIOMD0000000416.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,2934707330,2934707330,true,null,2999947357,2999947357,true,null,3023601757,3023601757,0.0,2.9860854813333335E9,2.9860854813333335E9,1.0
104,104_BIOMD0000000416.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/104_BIOMD0000000416.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,43670290307,455944200,44126234507,true,43244556251,460849596,43705405847,true,43402823932,457976047,43860799979,4.3439223496666664E10,4.582566143333333E8,4.3897480111E10,1.0
105,105_BIOMD0000000600.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/105_BIOMD0000000600.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5594746200,5594746200,true,null,5739388523,5739388523,true,null,5655395669,5655395669,0.0,5.663176797333333E9,5.663176797333333E9,1.0
105,105_BIOMD0000000600.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/105_BIOMD0000000600.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,35539309540,513174601,36052484141,true,35522196179,429700213,35951896392,true,35293692264,510621049,35804313313,3.5451732661E10,4.84498621E8,3.5936231282E10,1.0
106,106_BIOMD0000000466.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/106_BIOMD0000000466.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6606925161,6606925161,true,null,6582099438,6582099438,true,null,6731445551,6731445551,0.0,6.640156716666667E9,6.640156716666667E9,1.0
106,106_BIOMD0000000466.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/106_BIOMD0000000466.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,39671268106,255700756,39926968862,true,39840813328,235229339,40076042667,true,39712374743,235289993,39947664736,3.9741485392333336E10,2.4207336266666666E8,3.9983558755E10,1.0
107,107_BIOMD0000000580.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/107_BIOMD0000000580.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5971696730,5971696730,true,null,6080894430,6080894430,true,null,5948167584,5948167584,0.0,6.000252914666667E9,6.000252914666667E9,1.0
107,107_BIOMD0000000580.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/107_BIOMD0000000580.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,37289626228,248459691,37538085919,true,37440118298,228605848,37668724146,true,37286986870,229486046,37516472916,3.7338910465333336E10,2.35517195E8,3.7574427660333336E10,1.0
108,108_BIOMD0000000482.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/108_BIOMD0000000482.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6060734361,6060734361,true,null,6157576372,6157576372,true,null,6313074370,6313074370,0.0,6.177128367666667E9,6.177128367666667E9,1.0
108,108_BIOMD0000000482.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/108_BIOMD0000000482.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,39398282875,435345218,39833628093,true,39715521670,421357208,40136878878,true,39590210088,560269534,40150479622,3.9568004877666664E10,4.723239866666667E8,4.0040328864333336E10,1.0
109,109_BIOMD0000000409.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/109_BIOMD0000000409.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6272574344,6272574344,true,null,6166902489,6166902489,true,null,6252174898,6252174898,0.0,6.230550577E9,6.230550577E9,1.0
109,109_BIOMD0000000409.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/109_BIOMD0000000409.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,36088890391,433788815,36522679206,true,36045110470,423144717,36468255187,true,36346171058,427715152,36773886210,3.6160057306333336E10,4.28216228E8,3.6588273534333336E10,1.0
110,110_BIOMD0000000431.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/110_BIOMD0000000431.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,7235450048,7235450048,true,null,7179664471,7179664471,true,null,7160322544,7160322544,0.0,7.191812354333333E9,7.191812354333333E9,1.0
110,110_BIOMD0000000431.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/110_BIOMD0000000431.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,40352454052,502833032,40855287084,true,40405687682,596881109,41002568791,true,40721393961,500406792,41221800753,4.0493178565E10,5.333736443333333E8,4.1026552209333336E10,1.0
111,111_BIOMD0000000430.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/111_BIOMD0000000430.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,7270554735,7270554735,true,null,7221417806,7221417806,true,null,7291939317,7291939317,0.0,7.261303952666667E9,7.261303952666667E9,1.0
111,111_BIOMD0000000430.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/111_BIOMD0000000430.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,40692513503,381469427,41073982930,true,41100587328,363656806,41464244134,true,40854289644,370608037,41224897681,4.0882463491666664E10,3.719114233333333E8,4.1254374915E10,1.0
112,112_BIOMD0000000541.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/112_BIOMD0000000541.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6018552138,6018552138,true,null,5949570845,5949570845,true,null,6027909537,6027909537,0.0,5.998677506666667E9,5.998677506666667E9,1.0
112,112_BIOMD0000000541.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/112_BIOMD0000000541.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,41162247254,506233555,41668480809,true,40794375930,507307439,41301683369,true,40866021055,503199144,41369220199,4.0940881413E10,5.05580046E8,4.1446461459E10,1.0
113,113_BIOMD0000000481.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/113_BIOMD0000000481.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5140460953,5140460953,true,null,5239070633,5239070633,true,null,5275207823,5275207823,0.0,5.218246469666667E9,5.218246469666667E9,1.0
113,113_BIOMD0000000481.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/113_BIOMD0000000481.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,38544934443,253491718,38798426161,true,38765646510,227565635,38993212145,true,38462546884,261900920,38724447804,3.8591042612333336E10,2.4765275766666666E8,3.883869537E10,1.0
114,114_BIOMD0000000583.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/114_BIOMD0000000583.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5201692605,5201692605,true,null,5235465569,5235465569,true,null,5277790930,5277790930,0.0,5.238316368E9,5.238316368E9,1.0
114,114_BIOMD0000000583.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/114_BIOMD0000000583.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,40296390499,442772212,40739162711,true,40542215170,396486958,40938702128,true,41744755288,396666460,42141421748,4.0861120319E10,4.1197521E8,4.1273095529E10,1.0
115,115_BIOMD0000000449.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/115_BIOMD0000000449.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6835501063,6835501063,true,null,6983756326,6983756326,true,null,6863244034,6863244034,0.0,6.894167141E9,6.894167141E9,1.0
115,115_BIOMD0000000449.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/115_BIOMD0000000449.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,35880361735,480373578,36360735313,true,35856722619,467382987,36324105606,true,35791024416,471757417,36262781833,3.5842702923333336E10,4.731713273333333E8,3.6315874250666664E10,1.0
116,116_BIOMD0000000448.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/116_BIOMD0000000448.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6923094850,6923094850,true,null,6784629403,6784629403,true,null,6778802087,6778802087,0.0,6.828842113333333E9,6.828842113333333E9,1.0
116,116_BIOMD0000000448.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/116_BIOMD0000000448.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,35642191356,466842104,36109033460,true,35612724454,470397944,36083122398,true,35818350080,482362380,36300712460,3.569108863E10,4.732008093333333E8,3.6164289439333336E10,1.0
117,117_BIOMD0000000426.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/117_BIOMD0000000426.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,7031295575,7031295575,true,null,7252288096,7252288096,true,null,6968122051,6968122051,0.0,7.083901907333333E9,7.083901907333333E9,1.0
117,117_BIOMD0000000426.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/117_BIOMD0000000426.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,45567364617,410423311,45977787928,true,45750268907,407572105,46157841012,true,45823595892,405635761,46229231653,4.5713743138666664E10,4.07877059E8,4.6121620197666664E10,1.0
118,118_BIOMD0000000447.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/118_BIOMD0000000447.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5324645389,5324645389,true,null,5387505033,5387505033,true,null,5504816594,5504816594,0.0,5.405655672E9,5.405655672E9,1.0
118,118_BIOMD0000000447.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/118_BIOMD0000000447.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,40438655394,371773064,40810428458,true,40335276131,388495212,40723771343,true,40148780251,383619665,40532399916,4.0307570592E10,3.812959803333333E8,4.0688866572333336E10,1.0
119,119_BIOMD0000000392.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/119_BIOMD0000000392.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6752918456,6752918456,true,null,6612220845,6612220845,true,null,6633565865,6633565865,0.0,6.666235055333333E9,6.666235055333333E9,1.0
119,119_BIOMD0000000392.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/119_BIOMD0000000392.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,63404166992,396599964,63800766956,true,63438617495,470068695,63908686190,true,63393629164,436871757,63830500921,6.3412137883666664E10,4.34513472E8,6.3846651355666664E10,1.0
